CASE_ID,ACCIDENT_YEAR,PROC_DATE,JURIS,COLLISION_DATE,COLLISION_TIME,OFFICER_ID,REPORTING_DISTRICT,DAY_OF_WEEK,CHP_SHIFT,POPULATION,CNTY_CITY_LOC,SPECIAL_COND,BEAT_TYPE,CHP_BEAT_TYPE,CITY_DIVISION_LAPD,CHP_BEAT_CLASS,BEAT_NUMBER,PRIMARY_RD,SECONDARY_RD,DISTANCE,DIRECTION,INTERSECTION,WEATHER_1,WEATHER_2,STATE_HWY_IND,CALTRANS_COUNTY,CALTRANS_DISTRICT,STATE_ROUTE,ROUTE_SUFFIX,POSTMILE_PREFIX,POSTMILE,LOCATION_TYPE,RAMP_INTERSECTION,SIDE_OF_HWY,TOW_AWAY,COLLISION_SEVERITY,NUMBER_KILLED,NUMBER_INJURED,PARTY_COUNT,PRIMARY_COLL_FACTOR,PCF_CODE_OF_VIOL,PCF_VIOL_CATEGORY,PCF_VIOLATION,PCF_VIOL_SUBSECTION,HIT_AND_RUN,TYPE_OF_COLLISION,MVIW,PED_ACTION,ROAD_SURFACE,ROAD_COND_1,ROAD_COND_2,LIGHTING,CONTROL_DEVICE,CHP_ROAD_TYPE,PEDESTRIAN_ACCIDENT,BICYCLE_ACCIDENT,MOTORCYCLE_ACCIDENT,TRUCK_ACCIDENT,NOT_PRIVATE_PROPERTY,ALCOHOL_INVOLVED,STWD_VEHTYPE_AT_FAULT,CHP_VEHTYPE_AT_FAULT,COUNT_SEVERE_INJ,COUNT_VISIBLE_INJ,COUNT_COMPLAINT_PAIN,COUNT_PED_KILLED,COUNT_PED_INJURED,COUNT_BICYCLIST_KILLED,COUNT_BICYCLIST_INJURED,COUNT_MC_KILLED,COUNT_MC_INJURED,PRIMARY_RAMP,SECONDARY_RAMP,LATITUDE,LONGITUDE,COUNTY,CITY,POINT_X,POINT_Y
9714658,2023,2024-07-16,1941,2023-09-29,2347,11082,WEST,5,5,7,1941,0,0,0,,0,005,"ROSE AV","17TH ST",0.00,,N,A,-,N,,,,,,,,,,N,4,0,1,2,D,-,00,,,F,C,G,A,A,H,-,D,D,0,,Y,,,Y,,-,"- ",0,0,1,0,0,0,1,0,0,"- ","- ",33.788040161132812,-118.16980743408203,"LOS ANGELES","LONG BEACH",-118.16983795166016,33.787998199462891
9714771,2023,2024-07-23,1942,2023-12-12,1855,41671,1437,2,5,7,1942,0,0,0,N,0,27T33,"MILITARY AV","VENICE BL",6.00,N,N,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,09,21802,A,F,H,G,A,A,H,-,D,A,0,,Y,,,Y,,-,99,0,0,1,0,0,0,1,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.41403198242188,34.01483154296875
9714802,2023,2024-07-22,1941,2023-09-20,1813,11819,SOUTH,3,5,7,1941,0,0,0,,0,006,"SHORELINE VILLAGE DR","SHORELINE DR",0.00,,Y,A,-,N,,,,,,,,,,N,3,0,1,2,D,-,00,,,N,D,G,A,A,H,-,A,D,0,,Y,,,Y,,-,"- ",0,1,0,0,0,0,1,0,0,"- ","- ",33.761871337890625,-118.18936157226562,"LOS ANGELES","LONG BEACH",-118.18931579589844,33.761798858642578
9714824,2023,2024-07-23,1941,2023-04-29,1034,11132,SOUTH,6,5,7,1941,0,0,0,,0,007,"10TH ST","CERRITOS AV",0.00,,Y,A,-,N,,,,,,,,,,N,3,0,1,2,D,-,00,,,N,B,G,A,A,H,-,A,A,0,,Y,,,Y,,-,"- ",0,1,0,0,0,0,1,0,0,"- ","- ",33.778968811035156,-118.17751312255859,"LOS ANGELES","LONG BEACH",-118.17807006835938,33.778999328613281
9714835,2023,2024-07-23,1941,2023-09-19,1238,11843,SOUTH,2,5,7,1941,0,0,0,,0,007,"ANAHEIM ST","WALNUT AV",0.00,,Y,A,-,N,,,,,,,,,,N,2,0,1,2,D,-,00,,,F,B,G,A,A,H,-,A,A,0,,Y,,,Y,,-,"- ",1,0,0,0,0,0,1,0,0,"- ","- ",33.782611846923828,-118.1719970703125,"LOS ANGELES","LONG BEACH",-118.1719970703125,33.782608032226562
9714886,2023,2024-07-19,1941,2023-09-26,0741,10847,EAST,2,5,7,1941,0,0,0,,0,010,"2ND ST","PROSPECT AV",0.00,,Y,B,-,N,,,,,,,,,,N,3,0,1,2,C,-,18,,,N,D,G,A,A,H,-,A,D,0,,Y,,,Y,,-,"- ",0,1,0,0,0,0,1,0,0,"- ","- ",33.762359619140625,-118.14048004150391,"LOS ANGELES","LONG BEACH",-118.14051055908203,33.762355804443359
9714912,2023,2024-08-14,1941,2023-09-28,1546,11003,SOUTH,4,5,7,1941,0,0,0,,0,006,"RT 710",BROADWAY,0.00,,N,A,-,N,,,,,,,,,,N,3,0,1,2,C,-,18,,,F,H,G,A,A,H,-,A,D,0,,Y,,,Y,,-,"- ",0,1,0,0,0,0,1,0,0,"- ","- ",33.769371032714844,-118.20417022705078,"LOS ANGELES","LONG BEACH",-118.20944976806641,33.767269134521484
9715001,2023,2024-07-25,1941,2023-05-19,0800,11244,SOUTH,5,5,7,1941,0,0,0,,0,007,"MINERVA CT","EAST 10TH ST",8.00,N,N,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,09,21804,A,N,D,G,A,A,H,-,A,D,0,,Y,,,Y,,A,01,0,0,1,0,0,0,1,0,0,"- ","- ",33.778968811035156,-118.18123626708984,"LOS ANGELES","LONG BEACH",-118.18119049072266,33.779003143310547
9715039,2023,2024-07-26,1941,2023-10-02,1745,11366,EAST,1,5,7,1941,0,0,0,,0,015,"ABBEYFIELD ST","BELLFLOWER BL",0.00,,Y,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,10,21950,A,N,H,G,A,A,H,-,A,A,0,,Y,,,Y,,A,01,0,1,0,0,0,0,1,0,0,"- ","- ",33.793861389160156,-118.12532806396484,"LOS ANGELES","LONG BEACH",-118.12541961669922,33.793857574462891
9715258,2023,2024-08-08,1941,2023-10-21,1232,11568,EAST,6,5,7,1941,0,0,0,,0,014,"KILROY AIRPORT WY","REDONDO AV",0.00,,N,A,-,N,,,,,,,,,,N,3,0,1,1,A,-,03,22350,,N,E,I,A,A,H,-,A,D,0,,Y,,,Y,,M,91,0,1,0,0,0,0,1,0,0,"- ","- ",33.807640075683594,-118.15135955810547,"LOS ANGELES","LONG BEACH",-118.15133666992188,33.807636260986328
9715266,2023,2024-08-09,1941,2023-11-08,1525,11830,NORTH,3,5,7,1941,0,0,0,,0,024,"56TH ST","PARAMOUNT BL",0.00,,N,A,-,N,,,,,,,,,,N,3,0,1,2,D,-,00,,,F,D,G,A,A,H,-,A,D,0,,Y,,,Y,Y,-,"- ",0,1,0,0,0,0,1,0,0,"- ","- ",33.857791900634766,-118.15988922119141,"LOS ANGELES","LONG BEACH",-118.15988922119141,33.857818603515625
9715326,2023,2024-08-07,1941,2023-05-21,1532,11231,SOUTH,7,5,7,1941,0,0,0,,0,008,"E 3RD ST","ATLANTIC AV",0.00,,Y,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,05,21651,B,N,D,G,A,A,H,-,A,A,0,,Y,,,Y,,L,04,0,0,1,0,0,0,1,0,0,"- ","- ",33.770500183105469,-118.18504333496094,"LOS ANGELES","LONG BEACH",-118.18503570556641,33.770511627197266
9715536,2023,2024-08-19,1900,2023-05-22,1100,642584,2826,1,5,5,1915,0,0,0,,0,282T1,ROSECRANS,"FRAILEY AV",88.00,E,N,A,-,N,,,,,,,,,,N,2,0,1,2,D,-,00,,,F,B,-,A,A,H,-,A,D,0,,Y,,,Y,,-,"- ",1,0,0,0,0,0,1,0,0,"- ","- ",33.903678894042969,-118.19142913818359,"LOS ANGELES",COMPTON,-118.19149017333984,33.903648376464844
9715552,2023,2024-08-19,1900,2023-10-06,1854,673095,2821,5,5,5,1915,0,0,0,,0,283T1,"ROSECRANS AV","MCDIVITT AV",32.00,W,N,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,05,21202,A,N,D,-,A,A,H,-,C,D,0,,Y,,,Y,,L,04,0,0,1,0,0,0,1,0,0,"- ","- ",33.903411865234375,-118.21817779541016,"LOS ANGELES",COMPTON,-118.21813201904297,33.903404235839844
9715561,2023,2024-10-04,1941,2023-11-14,1730,10147,WEST,2,5,7,1941,0,0,0,,0,005,"ATLANTIC AV","15TH ST",0.00,,Y,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,09,21801,A,F,D,G,A,A,H,-,C,A,0,,Y,,,Y,,-,99,0,1,0,0,0,0,1,0,0,"- ","- ",33.785789489746094,-118.18504333496094,"LOS ANGELES","LONG BEACH",-118.18503570556641,33.785785675048828
9715565,2023,2024-10-04,1941,2023-11-09,0740,10922,EAST,4,5,7,1941,0,0,0,,0,018,"HARCO ST","LEES AV",0.00,,N,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,09,21800,A,F,D,G,A,A,H,-,A,A,0,,Y,,,Y,,-,99,0,1,0,0,0,0,1,0,0,"- ","- ",33.827590942382812,-118.09803771972656,"LOS ANGELES","LONG BEACH",-118.09806060791016,33.827606201171875
9717185,2023,2024-10-04,1941,2023-12-02,1518,1118,NORTH,6,5,7,1941,0,0,0,,0,023,"67TH WY","LONG BEACH BL",100.00,E,N,A,-,N,,,,,,,,,,N,2,0,1,2,A,-,09,21804,A,N,D,-,A,A,H,-,A,D,0,,Y,,,Y,Y,L,04,1,0,0,0,0,0,1,0,0,"- ","- ",33.8768310546875,-118.20352172851562,"LOS ANGELES","LONG BEACH",-118.20352172851562,33.8768310546875
9724357,2023,2024-08-23,1926,2023-07-02,2153,0202,,7,5,5,1926,0,0,0,,0,001,"FOOTHILL BL","WASHINGTON AVE",21.00,W,N,A,-,N,,,,,,,,,,N,3,0,2,3,A,-,03,22350,,N,E,G,A,A,H,-,C,D,0,,Y,,,Y,,-,,0,2,0,0,0,0,2,0,0,"- ","- ",34.136039733886719,-117.86927795410156,"LOS ANGELES",GLENDORA,-117.86937713623047,34.136009216308594
9748177,2023,2024-11-01,1900,2023-01-13,0745,658198,0331,5,5,4,1939,0,0,0,,0,35T1,"154TH ST","AVIS AV",0.00,,Y,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,09,21802,A,N,B,-,A,A,H,-,A,A,0,,Y,,,Y,,A,01,0,1,0,0,0,0,1,0,0,"- ","- ",33.891090393066406,-118.34499359130859,"LOS ANGELES",LAWNDALE,-118.34494018554688,33.891010284423828
9748488,2023,2024-11-27,1941,2023-05-13,0007,10799,WEST,6,5,7,1941,0,0,0,,0,004,"EAST PACIFIC COAST HWY","E PINE AVE",0.00,,Y,A,-,Y,LA,7,1,-,-,6.441,I,5,S,Y,2,0,1,2,A,-,12,21453,,N,D,-,A,A,H,-,C,A,0,,Y,,,Y,,L,04,1,0,0,0,0,0,1,0,0,"- ","- ",33.789871215820312,-118.19239044189453,"LOS ANGELES","LONG BEACH",-118.19239044189453,33.789810180664062
9753194,2023,2024-11-20,1941,2023-05-29,2145,10923,WEST,1,5,7,1941,0,0,0,,0,005,"EAST PACIFIC COAST HWY","GAVIOTA AV",74.00,W,N,A,-,Y,LA,7,1,-,-,5.210,H,-,N,N,2,0,1,2,A,-,05,21202,A,N,H,G,A,A,H,-,C,D,0,,Y,,,Y,,L,04,1,0,0,0,0,0,1,0,0,"- ","- ",33.789859771728516,-118.17091369628906,"LOS ANGELES","LONG BEACH",-118.17105102539062,33.7899169921875
81966367,2023,2023-01-12,1933,2023-01-09,1819,1057,28,1,5,6,1933,0,0,0,,0,004,"102ND ST","PRAIRIE AV",0.00,,Y,C,-,N,,,,,,,,,,N,3,0,2,3,A,-,03,22350,,F,C,G,A,B,H,-,C,A,0,,Y,,,Y,Y,-,99,0,1,1,0,0,0,2,0,0,"- ","- ",33.943649291992188,-118.34393310546875,"LOS ANGELES",INGLEWOOD,-118.34394836425781,33.943626403808594
81981278,2023,2023-01-30,1955,2023-01-11,1553,42951,1,3,5,6,1955,0,0,0,,0,0069,"MISSION BLVD","TEMPLE AVE",0.00,,Y,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,10,21950,A,F,H,G,A,A,H,-,A,A,0,,Y,,,Y,,A,07,0,1,0,0,0,0,1,0,0,"- ","- ",34.040550231933594,-117.79814910888672,"LOS ANGELES",POMONA,-117.79807281494141,34.040538787841797
82003633,2023,2023-02-27,1955,2023-02-11,1153,42969,9,6,5,6,1955,0,0,0,,0,003,"HOLT AVE","GAREY AVE",0.00,,Y,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,09,21453,B,N,D,G,A,A,H,-,A,A,0,,Y,,,Y,,A,01,0,0,1,0,0,0,1,0,0,"- ","- ",,,"LOS ANGELES",POMONA,-117.75032806396484,34.062389373779297
82004691,2023,2023-02-28,1965,2023-01-26,1518,4083,0B1O,4,5,5,1965,0,0,0,,0,B001,"OCEAN AVE","MARGUERITA AVE",0.00,,Y,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,03,22350,,F,B,G,A,A,H,-,A,A,0,,Y,,,Y,,-,99,0,0,1,0,0,0,1,0,0,"- ","- ",,,"LOS ANGELES","SANTA MONICA",-118.51118469238281,34.024768829345703
82015483,2023,2023-03-13,1965,2023-02-07,0625,3693,0B1F,2,5,5,1965,0,0,0,,0,B001,"OCEAN AVE","OLYMPIC DRIVE",0.00,,Y,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,09,21801,A,N,D,G,A,A,H,-,A,A,0,,Y,,,Y,,A,01,0,1,0,0,0,0,1,0,0,"- ","- ",,,"LOS ANGELES","SANTA MONICA",-118.49295806884766,34.009765625
82018250,2023,2023-03-15,1955,2023-03-02,1711,42469,0050,4,5,6,1955,0,0,0,,0,001,"HOLT AVE","HAMILTON BLVD",262.00,E,N,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,09,21804,A,F,H,G,A,A,H,-,A,D,0,,Y,,,Y,,D,22,0,1,0,0,0,0,1,0,0,"- ","- ",34.062068939208984,-117.76344299316406,"LOS ANGELES",POMONA,-117.76255035400391,34.062068939208984
82019086,2023,2023-03-16,1965,2023-02-08,1125,3693,0B2B,3,5,5,1965,0,0,0,,0,B002,"PICO BLVD","14TH STREET",228.00,W,N,A,-,N,,,,,,,,,,N,3,0,1,3,A,-,06,21750,,F,B,G,A,A,H,-,A,A,0,,Y,,,Y,,A,01,0,1,0,0,0,0,1,0,0,"- ","- ",,,"LOS ANGELES","SANTA MONICA",-118.47676086425781,34.015590667724609
82020682,2023,2023-03-17,1955,2023-02-19,1654,42750,10,7,5,6,1955,0,0,0,,0,003,"COLUMBIA AVE","GAREY AVE",3.00,W,N,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,09,21802,A,N,H,G,A,A,H,-,A,A,0,,Y,,,Y,,A,01,0,0,1,0,0,0,1,0,0,"- ","- ",34.068721771240234,-117.75209808349609,"LOS ANGELES",POMONA,-117.75212097167969,34.068721771240234
82027601,2023,2023-03-24,1965,2023-02-19,2031,3553,0B1F,7,5,5,1965,0,0,0,,0,B001,"MAIN ST","OCEAN PARK BLVD",320.00,N,N,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,00,21760,B,N,H,G,A,A,H,-,C,A,0,,Y,,,Y,,A,01,0,1,0,0,0,0,1,0,0,"- ","- ",,,"LOS ANGELES","SANTA MONICA",-118.48459625244141,34.002979278564453
82028485,2023,2023-03-27,1955,2023-03-02,0915,42628,14,4,5,6,1955,0,0,0,,0,003,"KINGSLEY AVE","INDIAN HILL BLVD",0.00,,Y,-,-,N,,,,,,,,,,N,3,0,1,2,A,-,09,21801,A,F,D,G,A,A,H,-,A,A,0,,Y,,,Y,,A,07,0,1,0,0,0,0,1,0,0,"- ","- ",34.066978454589844,-117.71925354003906,"LOS ANGELES",POMONA,-117.71920776367188,34.066925048828125
82034214,2023,2023-03-31,1948,2023-03-20,1402,356,1948,1,5,5,1948,0,0,0,,0,002,"GARVEY AV","FLORENCE AV",0.00,,Y,B,-,N,,,,,,,,,,N,3,0,2,2,A,-,03,22350,,N,C,G,A,A,H,-,A,A,0,,Y,,,Y,,A,01,0,2,0,0,0,0,2,0,0,"- ","- ",34.062511444091797,-118.11057281494141,"LOS ANGELES","MONTEREY PARK",-118.11058044433594,34.062496185302734
82050174,2023,2023-04-21,1955,2023-04-10,0700,42977,51,1,5,6,1955,0,0,0,,0,001,"FIRST ST.","HAMILTON BL.",0.00,,Y,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,09,21802,A,F,D,G,A,A,H,-,A,D,0,,Y,,,Y,,A,07,0,1,0,0,0,0,1,0,0,"- ","- ",,,"LOS ANGELES",POMONA,-117.76327514648438,34.058376312255859
82053394,2023,2023-04-26,1933,2023-04-21,0330,1080,08,5,5,6,1933,0,0,0,,0,001,"FLORENCE AV","CEDAR AV",0.00,,Y,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,05,21650,1,N,H,G,A,A,H,-,C,A,0,,Y,,Y,Y,,L,04,0,0,1,0,0,0,1,0,0,"- ","- ",33.965831756591797,-118.3638916015625,"LOS ANGELES",INGLEWOOD,-118.36400604248047,33.965721130371094
82057696,2023,2023-05-01,1955,2023-04-12,2300,42787,49,3,5,6,1955,0,0,0,,0,001,"WHITE AVE","HOLT AVE",12.00,S,N,B,F,N,,,,,,,,,,N,3,0,1,2,A,-,12,21453,A,N,D,G,A,A,H,-,C,A,0,,Y,,,Y,,L,04,0,1,0,0,0,0,1,0,0,"- ","- ",34.062149047851562,-117.75907135009766,"LOS ANGELES",POMONA,-117.75902557373047,34.062145233154297
82058777,2023,2023-05-02,1933,2023-04-28,1019,1079,32,5,5,6,1933,0,0,0,,0,004,"VILLAGE DR","CENTURY BLVD",0.00,,Y,A,-,N,,,,,,,,,,N,4,0,1,2,D,-,00,,,N,H,G,A,A,H,-,A,A,0,,Y,,,Y,,-,"- ",0,0,1,0,0,0,1,0,0,"- ","- ",33.945438385009766,-118.32920074462891,"LOS ANGELES",INGLEWOOD,-118.32925415039062,33.945472717285156
82065443,2023,2023-05-10,1922,2023-04-06,0001,650,,4,5,6,1922,0,0,0,,0,001,"BALDWIN AVE","ROSE AVE",0.00,,Y,A,-,N,,,,,,,,,,N,4,0,1,2,D,-,00,,,N,D,G,A,A,H,-,C,A,0,,Y,,,Y,,-,"- ",0,0,1,0,0,0,1,0,0,"- ","- ",34.081241607666016,-118.05194854736328,"LOS ANGELES","EL MONTE",-118.05197906494141,34.081180572509766
82074825,2023,2023-05-23,1969,2023-04-13,0748,10226,TRAFF,4,5,5,1969,0,0,0,,0,001,"FILESTONE BLVD","BEAUDINE AV",0.00,,Y,B,-,N,,,,,,,,,,N,3,0,1,2,A,-,05,21202,A,N,D,G,A,A,H,-,A,A,0,,Y,,,Y,,L,04,0,1,0,0,0,0,1,0,0,"- ","- ",33.956981658935547,-118.22789001464844,"LOS ANGELES","SOUTH GATE",-118.22795104980469,33.956855773925781
82082980,2023,2023-06-01,1965,2023-04-24,1240,3553,0B4A,1,5,5,1965,0,0,0,,0,B004,"SAN VICENTE BLVD","21ST ST",16.00,E,N,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,03,22350,,N,H,E,A,A,H,-,A,A,0,,Y,,Y,Y,,L,04,0,1,0,0,0,0,1,0,0,"- ","- ",,,"LOS ANGELES","SANTA MONICA",-118.49755096435547,34.044689178466797
82083160,2023,2023-06-01,1933,2023-05-27,1036,1008,35,6,5,6,1933,0,0,0,,0,004,"CRENSHAW BLVD","109TH ST",0.00,,Y,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,12,21453,A,N,D,G,A,A,H,-,A,A,0,,Y,,,Y,,L,04,0,0,1,0,0,0,1,0,0,"- ","- ",33.936771392822266,-118.32646942138672,"LOS ANGELES",INGLEWOOD,-118.32656097412109,33.936775207519531
82085251,2023,2023-06-05,1922,2023-04-07,1749,707,1922,5,5,6,1922,0,0,0,,0,004,"DURFEE AVE","VALLEY BLVD",0.00,,Y,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,12,21453,A,N,D,G,A,A,H,-,A,A,0,,Y,,,Y,,L,04,0,1,0,0,0,0,1,0,0,"- ","- ",34.059780120849609,-118.01329040527344,"LOS ANGELES","EL MONTE",-118.01325225830078,34.059726715087891
82091003,2023,2023-06-12,1922,2023-04-26,1550,604,,3,5,6,1922,0,0,0,,0,001,"VALLEY BLVD","EUNICE AVE",30.00,E,N,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,05,21650,1,N,D,G,A,A,H,-,A,D,0,,Y,,,Y,,L,04,0,0,1,0,0,0,1,0,0,"- ","- ",34.079429626464844,-118.05384826660156,"LOS ANGELES","EL MONTE",-118.05375671386719,34.079399108886719
82094321,2023,2023-06-15,1933,2023-06-11,0211,1053,13,7,5,6,1933,0,0,0,,0,003,"MANCHESTER BLVD","CRENSHAW BLVD",3.00,W,N,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,12,21453,A,N,A,G,A,A,H,-,C,A,0,,Y,,,Y,,L,04,0,1,0,0,0,0,1,0,0,"- ","- ",,,"LOS ANGELES",INGLEWOOD,-118.32650756835938,33.959911346435547
82095344,2023,2023-06-16,1925,2023-06-03,1750,24489,,6,5,6,1925,0,0,0,,0,001,"KENNETH ROAD","SONORA AVENUE",0.00,,Y,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,12,22450,A,N,A,G,A,A,H,-,A,A,0,,Y,,,Y,,A,01,0,1,0,0,0,0,1,0,0,"- ","- ",34.172901153564453,-118.28092193603516,"LOS ANGELES",GLENDALE,-118.28092956542969,34.172920227050781
82096382,2023,2023-06-19,1965,2023-04-11,1820,3926,0B2E,2,5,5,1965,0,0,0,,0,B002,"PEARL ST","CLOVERFIELD BLVD",0.00,,Y,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,17,22517,,N,G,G,A,A,H,-,A,D,0,,Y,,,Y,,A,08,0,1,0,0,0,0,1,0,0,"- ","- ",,,"LOS ANGELES","SANTA MONICA",-118.46343994140625,34.01898193359375
82098395,2023,2023-06-21,1947,2023-06-09,2220,1431,,5,5,5,1947,0,0,0,,0,00D,"TELEGRAPH RD","SLAUSON AVE",0.00,,Y,A,-,N,,,,,,,,,,N,3,0,1,2,D,-,00,,,N,D,G,A,A,H,-,C,A,0,,Y,,,Y,,-,"- ",0,1,0,0,0,0,1,0,0,"- ","- ",33.975189208984375,-118.12380218505859,"LOS ANGELES",MONTEBELLO,-118.12366485595703,33.975143432617188
82099487,2023,2023-06-22,1933,2023-06-14,1645,1080,17,3,5,6,1933,0,0,0,,0,002,"HILLCREST BLVD","EUCALYPTUS AV",0.00,,Y,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,12,22450,A,N,D,G,A,A,H,-,A,A,0,,Y,,,Y,,L,04,0,0,1,0,0,0,1,0,0,"- ","- ",33.956748962402344,-118.35941314697266,"LOS ANGELES",INGLEWOOD,-118.35948944091797,33.956668853759766
82099488,2023,2023-06-22,1933,2023-06-16,1641,1027,34,5,5,6,1933,0,0,0,,0,004,"112TH ST","DOTY AV",0.00,,Y,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,12,22450,A,N,H,G,A,A,H,-,A,D,0,,Y,,,Y,,L,04,0,0,1,0,0,0,1,0,0,"- ","- ",33.932929992675781,-118.33937072753906,"LOS ANGELES",INGLEWOOD,-118.33938598632812,33.932899475097656
82103875,2023,2023-06-28,1933,2023-06-15,1344,869,25,4,5,6,1933,0,0,0,,0,002,"LA BREA AV","94TH ST",172.00,S,N,A,-,N,,,,,,,,,,Y,2,0,1,2,A,-,03,22350,,N,C,G,A,A,H,-,A,D,0,,Y,,,Y,,A,01,1,0,0,0,0,0,1,0,0,"- ","- ",33.950878143310547,-118.35262298583984,"LOS ANGELES",INGLEWOOD,-118.35273742675781,33.950366973876953
82104841,2023,2023-06-29,1933,2023-06-23,1420,1080,14,5,5,6,1933,0,0,0,,0,002,"AVIATION BLVD","HILLCREST BLVD",540.00,S,N,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,09,21804,A,N,D,G,A,A,H,-,A,D,0,,Y,,,Y,,L,04,0,0,1,0,0,0,1,0,0,"- ","- ",,,"LOS ANGELES",INGLEWOOD,-118.37705993652344,33.954769134521484
82106751,2023,2023-07-18,1909,2023-06-11,1622,615,1909,7,5,4,1909,0,0,0,,0,SOUTH,"5859 CECILIA STREET","ECL OF EASTERN AVE",677.00,E,N,B,-,N,,,,,,,,,,N,3,0,1,2,A,-,09,21800,A,N,D,G,A,A,H,-,A,D,0,,Y,,,Y,Y,A,01,0,1,0,0,0,0,1,0,0,"- ","- ",33.957599639892578,-118.16239929199219,"LOS ANGELES","BELL GARDENS",-118.16232299804688,33.957416534423828
82107627,2023,2023-07-03,1922,2023-06-07,2100,659,,3,5,6,1922,0,0,0,,0,002,"PECK RD","KILLIAN ST",0.00,,Y,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,09,21801,A,F,D,G,A,A,H,-,C,D,0,,Y,,,Y,,A,07,0,1,0,0,0,0,1,0,0,"- ","- ",34.085651397705078,-118.01717376708984,"LOS ANGELES","EL MONTE",-118.01715087890625,34.085620880126953
82110367,2023,2023-07-06,1947,2023-06-22,1320,1368,,4,5,5,1947,0,0,0,,0,00A,"VIA  CAMPO","WILCOX AVE",0.00,,Y,A,-,N,,,,,,,,,,N,3,0,1,2,D,-,00,,,F,D,G,A,A,H,-,A,A,0,,Y,,,Y,,-,"- ",0,1,0,0,0,0,1,0,0,"- ","- ",34.032768249511719,-118.12507629394531,"LOS ANGELES",MONTEBELLO,-118.12506866455078,34.032787322998047
82115547,2023,2023-07-13,1969,2023-06-18,0144,10216,PATRO,7,5,5,1969,0,0,0,,0,005,"FILESTONE BLVD","RYERSON AV",1400.00,W,N,A,-,Y,,,,,,,,,,N,4,0,1,2,A,-,08,22107,,F,C,G,A,A,H,-,C,D,0,,Y,,,Y,,-,99,0,0,1,0,0,0,1,0,0,"- ","- ",33.947700500488281,-118.15450286865234,"LOS ANGELES","SOUTH GATE",-118.15899658203125,33.948451995849609
82115552,2023,2023-07-13,1969,2023-06-22,1958,10252,PATRO,4,5,5,1969,0,0,0,,0,003,"OTIS ST","SOUTHERN AV",190.00,N,N,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,05,21650,1,N,D,G,A,A,H,-,A,D,0,,Y,,,Y,,L,04,0,0,1,0,0,0,1,0,0,"- ","- ",33.950061798095703,-118.19686126708984,"LOS ANGELES","SOUTH GATE",-118.19693756103516,33.950572967529297
82121468,2023,2023-07-20,1965,2023-06-08,0720,4083,0B1G,4,5,5,1965,0,0,0,,0,B001,"LINCOLN BLVD","MICHIGAN AVE",0.00,,Y,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,12,21453,A,N,D,G,A,A,H,-,A,A,0,,Y,,,Y,,L,04,0,0,1,0,0,0,1,0,0,"- ","- ",,,"LOS ANGELES","SANTA MONICA",-118.48476409912109,34.013824462890625
82121470,2023,2023-07-20,1965,2023-06-08,1747,4142,,4,5,5,1965,0,0,0,,0,,"1500 BLOCK OCEAN AVENUE",COLORADO,95.00,S,N,A,-,N,,,,,,,,,,N,3,0,2,2,A,-,11,21954,A,N,G,B,D,A,H,-,A,D,0,Y,Y,,,Y,,N,60,0,2,0,0,1,0,1,0,0,"- ","- ",,,"LOS ANGELES","SANTA MONICA",-118.49473571777344,34.011257171630859
82122666,2023,2023-07-21,1925,2023-07-05,1156,21092,238,3,5,6,1925,0,0,0,,0,004,"GLENDALE AVENUE","WILSON AVENUE",0.00,,Y,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,05,21650,1,N,D,G,A,B,H,-,A,A,0,,Y,,,Y,,L,04,0,0,1,0,0,0,1,0,0,"- ","- ",,,"LOS ANGELES",GLENDALE,-118.24645233154297,34.148151397705078
